TaskNo.	Using Tdma	SendTime	ReceiveTime	SourceIP	OffLoadingIP	Length	Rtt	isLoad	exceed
1620	1	1621007	1621016	10.1.2.2	10.1.3.1	6	9	0	0
1621	1	1622005	1622014	10.1.2.2	10.1.3.1	6	9	0	0
1622	1	1623008	1623008	10.1.2.2	10.1.1.1	6	0	0	0
1623	1	1624006	1624011	10.1.2.2	10.1.1.1	6	5	0	0
1624	1	1625005	1625015	10.1.2.2	10.1.5.1	6	10	0	0
1625	1	1626008	1626013	10.1.2.2	10.1.1.1	6	5	0	0
1626	1	1627006	1627016	10.1.2.2	10.1.3.1	6	10	0	0
1627	1	1628005	1628014	10.1.2.2	10.1.3.1	6	9	0	0
1628	1	1629008	1629018	10.1.2.2	10.1.3.1	6	10	0	0
1629	1	1630006	1630016	10.1.2.2	10.1.5.1	6	10	0	0
1630	1	1631005	1631014	10.1.2.2	10.1.3.1	6	9	0	0
1631	1	1632008	1632013	10.1.2.2	10.1.1.1	6	5	0	0
1632	1	1633006	1633016	10.1.2.2	10.1.3.1	6	10	0	0
1633	1	1634005	1634010	10.1.2.2	10.1.1.1	6	5	0	0
1634	1	1635008	1635018	10.1.2.2	10.1.3.1	6	10	0	0
1635	1	1636006	1636016	10.1.2.2	10.1.3.1	6	10	0	0
1636	1	1637005	1637010	10.1.2.2	10.1.1.1	6	5	0	0
1637	1	1638008	1638013	10.1.2.2	10.1.1.1	6	5	0	0
1638	1	1639006	1639016	10.1.2.2	10.1.3.1	6	10	0	0
1639	1	1640005	1640010	10.1.2.2	10.1.1.1	6	5	0	0
1640	0	1641004	1641013	10.1.1.2	10.1.5.1	6	9	0	0
1641	0	1642004	1642004	10.1.1.2	10.1.1.1	6	0	0	0
1642	0	1643004	1643013	10.1.1.2	10.1.3.1	6	9	0	0
1643	0	1644004	1644012	10.1.1.2	10.1.3.1	6	8	0	0
1644	0	1645005	1645014	10.1.1.2	10.1.3.1	6	9	0	0
1645	1	1646005	1646014	10.1.2.2	10.1.3.1	6	9	0	0
1646	1	1647008	1647018	10.1.2.2	10.1.5.1	6	10	0	0
1647	1	1648007	1648011	10.1.2.2	10.1.1.1	6	4	0	0
1648	1	1649005	1649015	10.1.2.2	10.1.3.1	6	10	0	0
1649	1	1650008	1650018	10.1.2.2	10.1.5.1	6	10	0	0
1650	1	1651006	1651016	10.1.2.2	10.1.5.1	6	10	0	0
1651	1	1652005	1652015	10.1.2.2	10.1.5.1	6	10	0	0
1652	1	1653008	1653018	10.1.2.2	10.1.3.1	6	10	0	0
1653	1	1654006	1654007	10.1.2.2	10.1.1.1	6	1	0	0
1654	1	1655005	1655010	10.1.2.2	10.1.1.1	6	5	0	0
1655	0	1656004	1656013	10.1.1.2	10.1.3.1	6	9	0	0
1656	0	1657004	1657013	10.1.1.2	10.1.3.1	6	9	0	0
1657	0	1658004	1658012	10.1.1.2	10.1.5.1	6	8	0	0
1658	0	1659004	1659012	10.1.1.2	10.1.5.1	6	8	0	0
1659	0	1660005	1660013	10.1.1.2	10.1.3.1	6	8	0	0
1660	0	1661004	1661012	10.1.1.2	10.1.5.1	6	8	0	0
1661	0	1662004	1662004	10.1.1.2	10.1.1.1	6	0	0	0
1662	0	1663005	1663014	10.1.1.2	10.1.5.1	6	9	0	0
1663	0	1664004	1664012	10.1.1.2	10.1.3.1	6	8	0	0
1664	0	1665004	1665013	10.1.1.2	10.1.3.1	6	9	0	0
1665	1	1666007	1666011	10.1.2.2	10.1.1.1	6	4	0	0
1666	1	1667005	1667014	10.1.2.2	10.1.5.1	6	9	0	0
1667	1	1668008	1668018	10.1.2.2	10.1.3.1	6	10	0	0
1668	1	1669006	1669016	10.1.2.2	10.1.3.1	6	10	0	0
1669	1	1670005	1670010	10.1.2.2	10.1.1.1	6	5	0	0
1670	0	1671004	1671012	10.1.1.2	10.1.3.1	6	8	0	0
1671	0	1672005	1672014	10.1.1.2	10.1.3.1	6	9	0	0
1672	0	1673005	1673014	10.1.1.2	10.1.3.1	6	9	0	0
1673	0	1674005	1674014	10.1.1.2	10.1.3.1	6	9	0	0
1674	0	1675006	1675007	10.1.1.2	10.1.1.1	6	1	0	0
1675	0	1676004	1676014	10.1.1.2	10.1.5.1	6	10	0	0
1676	0	1677004	1677012	10.1.1.2	10.1.3.1	6	8	0	0
1677	0	1678004	1678012	10.1.1.2	10.1.5.1	6	8	0	0
1678	0	1679004	1679012	10.1.1.2	10.1.3.1	6	8	0	0
1679	0	1680004	1680013	10.1.1.2	10.1.5.1	6	9	0	0
1680	0	1681004	1681013	10.1.1.2	10.1.3.1	6	9	0	0
1681	0	1682005	1682007	10.1.1.2	10.1.1.1	6	2	0	0
1682	0	1683004	1683012	10.1.1.2	10.1.5.1	6	8	0	0
1683	0	1684004	1684012	10.1.1.2	10.1.3.1	6	8	0	0
1684	0	1685004	1685004	10.1.1.2	10.1.1.1	6	0	0	0
1685	0	1686004	1686012	10.1.1.2	10.1.5.1	6	8	0	0
1686	0	1687004	1687012	10.1.1.2	10.1.3.1	6	8	0	0
1687	0	1688005	1688005	10.1.1.2	10.1.1.1	6	0	0	0
1688	0	1689004	1689012	10.1.1.2	10.1.5.1	6	8	0	0
1689	0	1690006	1690007	10.1.1.2	10.1.1.1	6	1	0	0
1690	0	1691005	1691013	10.1.1.2	10.1.3.1	6	8	0	0
1691	0	1692004	1692013	10.1.1.2	10.1.3.1	6	9	0	0
1692	0	1693004	1693012	10.1.1.2	10.1.5.1	6	8	0	0
1693	0	1694004	1694004	10.1.1.2	10.1.1.1	6	0	0	0
1694	0	1695005	1695005	10.1.1.2	10.1.1.1	6	0	0	0
1695	1	1696006	1696011	10.1.2.2	10.1.1.1	6	5	0	0
1696	1	1697005	1697015	10.1.2.2	10.1.3.1	6	10	0	0
1697	1	1698008	1698018	10.1.2.2	10.1.3.1	6	10	0	0
1698	1	1699006	1699016	10.1.2.2	10.1.5.1	6	10	0	0
1699	1	1700005	1700014	10.1.2.2	10.1.3.1	6	9	0	0
1700	1	1701008	1701013	10.1.2.2	10.1.1.1	6	5	0	0
1701	1	1702006	1702016	10.1.2.2	10.1.3.1	6	10	0	0
1702	1	1703005	1703014	10.1.2.2	10.1.3.1	6	9	0	0
1703	1	1704008	1704018	10.1.2.2	10.1.5.1	6	10	0	0
1704	1	1705006	1705016	10.1.2.2	10.1.3.1	6	10	0	0
1705	0	1706004	1706004	10.1.1.2	10.1.1.1	6	0	0	0
1706	0	1707004	1707012	10.1.1.2	10.1.5.1	6	8	0	0
1707	0	1708004	1708004	10.1.1.2	10.1.1.1	6	0	0	0
1708	0	1709004	1709012	10.1.1.2	10.1.3.1	6	8	0	0
1709	0	1710004	1710013	10.1.1.2	10.1.5.1	6	9	0	0
1710	0	1711004	1711012	10.1.1.2	10.1.5.1	6	8	0	0
1711	0	1712004	1712004	10.1.1.2	10.1.1.1	6	0	0	0
1712	0	1713004	1713013	10.1.1.2	10.1.5.1	6	9	0	0
1713	0	1714006	1714006	10.1.1.2	10.1.1.1	6	0	0	0
1714	0	1715008	1715018	10.1.1.2	10.1.3.1	6	10	0	0
1715	1	1716032	1716046	10.1.2.2	10.1.3.1	6	14	0	0
1716	1	1717011	1717026	10.1.2.2	10.1.5.1	6	15	0	0
1717	1	1718010	1718024	10.1.2.2	10.1.3.1	6	14	0	0
1718	1	1719008	1719022	10.1.2.2	10.1.5.1	6	14	0	0
1719	1	1720006	1720016	10.1.2.2	10.1.5.1	6	10	0	0
1720	1	1721005	1721014	10.1.2.2	10.1.3.1	6	9	0	0
1721	1	1722008	1722013	10.1.2.2	10.1.1.1	6	5	0	0
1722	1	1723006	1723011	10.1.2.2	10.1.1.1	6	5	0	0
1723	1	1724005	1724014	10.1.2.2	10.1.3.1	6	9	0	0
1724	1	1725008	1725018	10.1.2.2	10.1.5.1	6	10	0	0
1725	1	1726006	1726016	10.1.2.2	10.1.5.1	6	10	0	0
1726	1	1727005	1727014	10.1.2.2	10.1.5.1	6	9	0	0
1727	1	1728008	1728013	10.1.2.2	10.1.1.1	6	5	0	0
1728	1	1729006	1729016	10.1.2.2	10.1.3.1	6	10	0	0
1729	1	1730010	1730024	10.1.2.2	10.1.3.1	6	14	0	0
1730	0	1731005	1731014	10.1.1.2	10.1.5.1	6	9	0	0
1731	0	1732005	1732016	10.1.1.2	10.1.3.1	6	11	0	0
1732	0	1733008	1733018	10.1.1.2	10.1.3.1	6	10	0	0
1733	0	1734005	1734014	10.1.1.2	10.1.3.1	6	9	0	0
1734	0	1735010	1735029	10.1.1.2	10.1.3.1	6	19	0	0
1735	0	1736006	1736007	10.1.1.2	10.1.1.1	6	1	0	0
1736	0	1737045	1737069	10.1.1.2	10.1.5.1	6	24	0	0
1737	0	1738006	1738006	10.1.1.2	10.1.1.1	6	0	0	0
1738	0	1739006	1739037	10.1.1.2	10.1.3.1	6	31	0	0
1739	0	1740005	1740006	10.1.1.2	10.1.1.1	6	1	0	0
1740	0	1741005	1741006	10.1.1.2	10.1.1.1	6	1	0	0
1741	0	1742006	1742026	10.1.1.2	10.1.3.1	6	20	0	0
1742	0	1743004	1743005	10.1.1.2	10.1.1.1	6	1	0	0
1743	0	1744010	1744019	10.1.1.2	10.1.5.1	6	9	0	0
1744	0	1745007	1745018	10.1.1.2	10.1.3.1	6	11	0	0
1745	0	1746007	1746016	10.1.1.2	10.1.3.1	6	9	0	0
1746	0	1747005	1747017	10.1.1.2	10.1.5.1	6	12	0	0
1747	0	1748010	1748023	10.1.1.2	10.1.3.1	6	13	0	0
1750	0	1751503	1752002	10.1.1.2	10.1.3.1	6	499	0	0
1753	0	1754485	1754852	10.1.1.2	10.1.1.1	6	367	0	0
1754	0	1755027	1755036	10.1.1.2	10.1.5.1	6	9	0	0
1755	0	1756006	1756015	10.1.1.2	10.1.5.1	6	9	0	0
1756	0	1757006	1757007	10.1.1.2	10.1.1.1	6	1	0	0
1757	0	1758009	1758040	10.1.1.2	10.1.5.1	6	31	0	0
1758	0	1759030	1759040	10.1.1.2	10.1.3.1	6	10	0	0
1759	0	1760010	1760020	10.1.1.2	10.1.3.1	6	10	0	0
1760	0	1761004	1761013	10.1.1.2	10.1.3.1	6	9	0	0
1761	0	1762005	1762013	10.1.1.2	10.1.5.1	6	8	0	0
1762	0	1763007	1763016	10.1.1.2	10.1.3.1	6	9	0	0
1763	0	1764005	1764017	10.1.1.2	10.1.3.1	6	12	0	0
1764	0	1765012	1765013	10.1.1.2	10.1.1.1	6	1	0	0
1765	0	1766004	1766013	10.1.1.2	10.1.3.1	6	9	0	0
1766	0	1767005	1767006	10.1.1.2	10.1.1.1	6	1	0	0
1767	0	1768041	1768050	10.1.1.2	10.1.5.1	6	9	0	0
1768	0	1769005	1769005	10.1.1.2	10.1.1.1	6	0	0	0
1769	0	1770031	1770039	10.1.1.2	10.1.3.1	6	8	0	0
1770	0	1771006	1771017	10.1.1.2	10.1.3.1	6	11	0	0
1771	0	1772006	1772007	10.1.1.2	10.1.1.1	6	1	0	0
1772	0	1773005	1773016	10.1.1.2	10.1.3.1	6	11	0	0
1773	0	1774023	1774024	10.1.1.2	10.1.1.1	6	1	0	0
1774	0	1775011	1775021	10.1.1.2	10.1.5.1	6	10	0	0
1775	0	1776005	1776014	10.1.1.2	10.1.3.1	6	9	0	0
1776	0	1777004	1777013	10.1.1.2	10.1.5.1	6	9	0	0
1777	0	1778004	1778013	10.1.1.2	10.1.5.1	6	9	0	0
1778	0	1779007	1779008	10.1.1.2	10.1.1.1	6	1	0	0
1779	0	1780008	1780017	10.1.1.2	10.1.5.1	6	9	0	0
1780	0	1781008	1781008	10.1.1.2	10.1.1.1	6	0	0	0
1781	0	1782007	1782016	10.1.1.2	10.1.3.1	6	9	0	0
1782	0	1783006	1783017	10.1.1.2	10.1.3.1	6	11	0	0
1783	0	1784006	1784007	10.1.1.2	10.1.1.1	6	1	0	0
1784	0	1785009	1785022	10.1.1.2	10.1.1.1	6	13	0	0
1785	0	1786004	1786013	10.1.1.2	10.1.5.1	6	9	0	0
1786	0	1787008	1787011	10.1.1.2	10.1.1.1	6	3	0	0
1787	0	1788004	1788012	10.1.1.2	10.1.5.1	6	8	0	0
1788	0	1789004	1789012	10.1.1.2	10.1.5.1	6	8	0	0
1789	0	1790004	1790012	10.1.1.2	10.1.3.1	6	8	0	0
1790	0	1791004	1791013	10.1.1.2	10.1.3.1	6	9	0	0
1791	0	1792004	1792004	10.1.1.2	10.1.1.1	6	0	0	0
1792	0	1793009	1793019	10.1.1.2	10.1.5.1	6	10	0	0
1793	0	1794005	1794006	10.1.1.2	10.1.1.1	6	1	0	0
1794	0	1795005	1795005	10.1.1.2	10.1.1.1	6	0	0	0
1795	1	1796005	1796014	10.1.2.2	10.1.5.1	6	9	0	0
1796	1	1797008	1797018	10.1.2.2	10.1.5.1	6	10	0	0
1797	1	1798006	1798016	10.1.2.2	10.1.3.1	6	10	0	0
1798	1	1799005	1799014	10.1.2.2	10.1.3.1	6	9	0	0
1799	1	1800008	1800018	10.1.2.2	10.1.5.1	6	10	0	0
1800	1	1801006	1801011	10.1.2.2	10.1.1.1	6	5	0	0
1801	1	1802005	1802014	10.1.2.2	10.1.5.1	6	9	0	0
1802	1	1803008	1803013	10.1.2.2	10.1.1.1	6	5	0	0
1803	1	1804006	1804011	10.1.2.2	10.1.1.1	6	5	0	0
1804	1	1805010	1805019	10.1.2.2	10.1.5.1	6	9	0	0
1805	1	1806013	1806022	10.1.2.2	10.1.5.1	6	9	0	0
1806	1	1807098	1807294	10.1.2.2	10.1.3.1	6	196	0	0
1807	1	1808010	1808014	10.1.2.2	10.1.1.1	6	4	0	0
1808	1	1809008	1809022	10.1.2.2	10.1.3.1	6	14	0	0
1809	1	1810011	1810035	10.1.2.2	10.1.3.1	6	24	0	0
1810	1	1811010	1811024	10.1.2.2	10.1.3.1	6	14	0	0
1811	1	1812008	1812022	10.1.2.2	10.1.5.1	6	14	0	0
1812	1	1813021	1813026	10.1.2.2	10.1.1.1	6	5	0	0
1813	1	1814010	1814014	10.1.2.2	10.1.1.1	6	4	0	0
1814	1	1815008	1815018	10.1.2.2	10.1.3.1	6	10	0	0
1815	1	1816006	1816011	10.1.2.2	10.1.1.1	6	5	0	0
1816	1	1817010	1817024	10.1.2.2	10.1.3.1	6	14	0	0
1817	1	1818008	1818018	10.1.2.2	10.1.5.1	6	10	0	0
1818	1	1819006	1819011	10.1.2.2	10.1.1.1	6	5	0	0
1819	1	1820010	1820024	10.1.2.2	10.1.5.1	6	14	0	0
1820	1	1821008	1821022	10.1.2.2	10.1.3.1	6	14	0	0
1821	1	1822006	1822016	10.1.2.2	10.1.5.1	6	10	0	0
1822	1	1823010	1823024	10.1.2.2	10.1.3.1	6	14	0	0
1823	1	1824018	1824032	10.1.2.2	10.1.3.1	6	14	0	0
1824	1	1825006	1825011	10.1.2.2	10.1.1.1	6	5	0	0
1825	1	1826010	1826024	10.1.2.2	10.1.5.1	6	14	0	0
1826	1	1827008	1827018	10.1.2.2	10.1.5.1	6	10	0	0
1827	1	1828006	1828016	10.1.2.2	10.1.3.1	6	10	0	0
1828	1	1829010	1829019	10.1.2.2	10.1.3.1	6	9	0	0
1829	1	1830013	1830027	10.1.2.2	10.1.5.1	6	14	0	0
1830	1	1831016	1831021	10.1.2.2	10.1.1.1	6	5	0	0
1831	1	1832005	1832014	10.1.2.2	10.1.5.1	6	9	0	0
1832	1	1833008	1833018	10.1.2.2	10.1.3.1	6	10	0	0
1833	1	1834006	1834016	10.1.2.2	10.1.3.1	6	10	0	0
1834	1	1835010	1835024	10.1.2.2	10.1.3.1	6	14	0	0
1835	1	1836008	1836013	10.1.2.2	10.1.1.1	6	5	0	0
1836	1	1837006	1837011	10.1.2.2	10.1.1.1	6	5	0	0
1837	1	1838005	1838014	10.1.2.2	10.1.5.1	6	9	0	0
1838	1	1839008	1839018	10.1.2.2	10.1.5.1	6	10	0	0
1839	1	1840006	1840021	10.1.2.2	10.1.5.1	6	15	0	0
1840	1	1841005	1841010	10.1.2.2	10.1.1.1	6	5	0	0
1841	1	1842008	1842013	10.1.2.2	10.1.1.1	6	5	0	0
1842	1	1843006	1843021	10.1.2.2	10.1.3.1	6	15	0	0
1843	1	1844010	1844024	10.1.2.2	10.1.3.1	6	14	0	0
1844	1	1845008	1845013	10.1.2.2	10.1.1.1	6	5	0	0
1845	1	1846006	1846011	10.1.2.2	10.1.1.1	6	5	0	0
1846	1	1847005	1847014	10.1.2.2	10.1.5.1	6	9	0	0
1847	1	1848008	1848018	10.1.2.2	10.1.3.1	6	10	0	0
1848	1	1849006	1849011	10.1.2.2	10.1.1.1	6	5	0	0
1849	1	1850005	1850014	10.1.2.2	10.1.5.1	6	9	0	0
1850	1	1851008	1851013	10.1.2.2	10.1.1.1	6	5	0	0
1851	1	1852006	1852021	10.1.2.2	10.1.1.1	6	15	0	0
1852	1	1853010	1853034	10.1.2.2	10.1.5.1	6	24	0	0
1855	1	1856494	1856998	10.1.2.2	10.1.3.1	6	504	0	0
1859	1	1860488	1860920	10.1.2.2	10.1.5.1	6	432	0	0
1860	1	1861333	1861582	10.1.2.2	10.1.1.1	6	249	0	0
1861	1	1862072	1862158	10.1.2.2	10.1.3.1	6	86	0	0
1862	1	1863013	1863018	10.1.2.2	10.1.1.1	6	5	0	0
1863	1	1864006	1864016	10.1.2.2	10.1.5.1	6	10	0	0
1864	1	1865005	1865010	10.1.2.2	10.1.1.1	6	5	0	0
1865	1	1866008	1866013	10.1.2.2	10.1.1.1	6	5	0	0
1866	1	1867006	1867016	10.1.2.2	10.1.3.1	6	10	0	0
1867	1	1868005	1868014	10.1.2.2	10.1.3.1	6	9	0	0
1868	1	1869008	1869013	10.1.2.2	10.1.1.1	6	5	0	0
1869	1	1870006	1870016	10.1.2.2	10.1.5.1	6	10	0	0
1870	1	1871005	1871010	10.1.2.2	10.1.1.1	6	5	0	0
1871	1	1872008	1872018	10.1.2.2	10.1.3.1	6	10	0	0
1872	1	1873006	1873011	10.1.2.2	10.1.1.1	6	5	0	0
1873	1	1874005	1874014	10.1.2.2	10.1.3.1	6	9	0	0
1874	1	1875008	1875018	10.1.2.2	10.1.5.1	6	10	0	0
1875	1	1876006	1876011	10.1.2.2	10.1.1.1	6	5	0	0
1876	1	1877010	1877019	10.1.2.2	10.1.3.1	6	9	0	0
1877	1	1878008	1878018	10.1.2.2	10.1.5.1	6	10	0	0
1878	1	1879006	1879016	10.1.2.2	10.1.5.1	6	10	0	0
1879	1	1880010	1880014	10.1.2.2	10.1.1.1	6	4	0	0
1880	1	1881008	1881018	10.1.2.2	10.1.5.1	6	10	0	0
1881	1	1882006	1882016	10.1.2.2	10.1.5.1	6	10	0	0
1882	1	1883005	1883010	10.1.2.2	10.1.1.1	6	5	0	0
1883	1	1884008	1884013	10.1.2.2	10.1.1.1	6	5	0	0
1884	1	1885006	1885011	10.1.2.2	10.1.1.1	6	5	0	0
1885	1	1886005	1886010	10.1.2.2	10.1.1.1	6	5	0	0
1886	1	1887008	1887013	10.1.2.2	10.1.1.1	6	5	0	0
1887	1	1888006	1888011	10.1.2.2	10.1.1.1	6	5	0	0
1888	1	1889005	1889014	10.1.2.2	10.1.3.1	6	9	0	0
1889	1	1890008	1890013	10.1.2.2	10.1.1.1	6	5	0	0
1890	1	1891006	1891016	10.1.2.2	10.1.5.1	6	10	0	0
1891	1	1892005	1892014	10.1.2.2	10.1.5.1	6	9	0	0
1892	1	1893008	1893022	10.1.2.2	10.1.3.1	6	14	0	0
1893	1	1894006	1894016	10.1.2.2	10.1.3.1	6	10	0	0
1894	1	1895005	1895010	10.1.2.2	10.1.1.1	6	5	0	0
1895	1	1896008	1896013	10.1.2.2	10.1.1.1	6	5	0	0
1896	1	1897006	1897016	10.1.2.2	10.1.3.1	6	10	0	0
1897	1	1898005	1898010	10.1.2.2	10.1.1.1	6	5	0	0
1898	1	1899008	1899018	10.1.2.2	10.1.5.1	6	10	0	0
1899	1	1900006	1900016	10.1.2.2	10.1.3.1	6	10	0	0
1900	1	1901005	1901014	10.1.2.2	10.1.5.1	6	9	0	0
1901	1	1902008	1902013	10.1.2.2	10.1.1.1	6	5	0	0
1902	1	1903006	1903016	10.1.2.2	10.1.3.1	6	10	0	0
1903	1	1904005	1904010	10.1.2.2	10.1.1.1	6	5	0	0
1904	1	1905008	1905018	10.1.2.2	10.1.3.1	6	10	0	0
1905	1	1906006	1906021	10.1.2.2	10.1.3.1	6	15	0	0
1907	1	1908176	1908416	10.1.2.2	10.1.3.1	6	240	0	0
1908	1	1909290	1909630	10.1.2.2	10.1.3.1	6	340	0	0
1909	1	1910432	1910840	10.1.2.2	10.1.5.1	6	408	0	0
1910	1	1911382	1911747	10.1.2.2	10.1.5.1	6	365	0	0
1911	1	1912136	1912208	10.1.2.2	10.1.1.1	6	72	0	0
1912	1	1913005	1913014	10.1.2.2	10.1.5.1	6	9	0	0
1913	1	1914008	1914018	10.1.2.2	10.1.5.1	6	10	0	0
1914	1	1915006	1915016	10.1.2.2	10.1.5.1	6	10	0	0
1915	1	1916082	1916182	10.1.2.2	10.1.1.1	6	100	0	0
1916	1	1917008	1917018	10.1.2.2	10.1.5.1	6	10	0	0
1917	1	1918006	1918021	10.1.2.2	10.1.3.1	6	15	0	0
1918	1	1919010	1919019	10.1.2.2	10.1.5.1	6	9	0	0
1919	1	1920008	1920018	10.1.2.2	10.1.5.1	6	10	0	0
1920	1	1921170	1921366	10.1.2.2	10.1.1.1	6	196	0	0
1921	1	1922495	1922998	10.1.2.2	10.1.1.1	6	503	0	0
1923	1	1924501	1925000	10.1.2.2	10.1.1.1	6	499	0	0
2015	1	2016488	2016992	10.1.2.2	10.1.3.1	6	504	0	0
2016	1	2017362	2017597	10.1.2.2	10.1.5.1	6	235	0	0
2017	1	2018005	2018010	10.1.2.2	10.1.1.1	6	5	0	0
2018	1	2019008	2019022	10.1.2.2	10.1.3.1	6	14	0	0
2019	1	2020006	2020016	10.1.2.2	10.1.3.1	6	10	0	0
2020	1	2021010	2021019	10.1.2.2	10.1.3.1	6	9	0	0
2021	1	2022008	2022018	10.1.2.2	10.1.3.1	6	10	0	0
2022	1	2023006	2023011	10.1.2.2	10.1.1.1	6	5	0	0
2023	1	2024010	2024014	10.1.2.2	10.1.1.1	6	4	0	0
2024	1	2025008	2025013	10.1.2.2	10.1.1.1	6	5	0	0
2025	1	2026006	2026016	10.1.2.2	10.1.5.1	6	10	0	0
2026	1	2027010	2027024	10.1.2.2	10.1.5.1	6	14	0	0
2027	1	2028018	2028032	10.1.2.2	10.1.3.1	6	14	0	0
2028	1	2029006	2029016	10.1.2.2	10.1.5.1	6	10	0	0
2029	1	2030005	2030014	10.1.2.2	10.1.3.1	6	9	0	0
2030	1	2031008	2031018	10.1.2.2	10.1.3.1	6	10	0	0
2031	1	2032006	2032016	10.1.2.2	10.1.3.1	6	10	0	0
2032	1	2033029	2033048	10.1.2.2	10.1.3.1	6	19	0	0
2033	1	2034032	2034056	10.1.2.2	10.1.3.1	6	24	0	0
2034	1	2035011	2035026	10.1.2.2	10.1.5.1	6	15	0	0
2035	1	2036010	2036024	10.1.2.2	10.1.5.1	6	14	0	0
2036	1	2037008	2037013	10.1.2.2	10.1.1.1	6	5	0	0
2037	1	2038006	2038011	10.1.2.2	10.1.1.1	6	5	0	0
2038	1	2039034	2039048	10.1.2.2	10.1.5.1	6	14	0	0
2039	1	2040008	2040018	10.1.2.2	10.1.5.1	6	10	0	0
2040	1	2041006	2041011	10.1.2.2	10.1.1.1	6	5	0	0
2041	1	2042005	2042019	10.1.2.2	10.1.5.1	6	14	0	0
2042	1	2043008	2043022	10.1.2.2	10.1.5.1	6	14	0	0
2043	1	2044016	2044021	10.1.2.2	10.1.1.1	6	5	0	0
2044	1	2045024	2045038	10.1.2.2	10.1.5.1	6	14	0	0
2045	1	2046008	2046013	10.1.2.2	10.1.1.1	6	5	0	0
2046	1	2047006	2047021	10.1.2.2	10.1.3.1	6	15	0	0
2047	1	2048005	2048014	10.1.2.2	10.1.5.1	6	9	0	0
2048	1	2049008	2049018	10.1.2.2	10.1.3.1	6	10	0	0
2049	1	2050006	2050021	10.1.2.2	10.1.3.1	6	15	0	0
2050	0	2051009	2051017	10.1.1.2	10.1.5.1	6	8	0	0
2051	0	2052006	2052006	10.1.1.2	10.1.1.1	6	0	0	0
2052	0	2053012	2053013	10.1.1.2	10.1.1.1	6	1	0	0
2053	0	2054018	2054048	10.1.1.2	10.1.5.1	6	30	0	0
2054	0	2055010	2055022	10.1.1.2	10.1.5.1	6	12	0	0
2055	0	2056097	2056114	10.1.1.2	10.1.3.1	6	17	0	0
2056	0	2057098	2057180	10.1.1.2	10.1.3.1	6	82	0	0
2057	0	2058098	2058120	10.1.1.2	10.1.5.1	6	22	0	0
2058	0	2059012	2059021	10.1.1.2	10.1.3.1	6	9	0	0
2059	0	2060116	2060243	10.1.1.2	10.1.3.1	6	127	0	0
2060	0	2061010	2061011	10.1.1.2	10.1.1.1	6	1	0	0
2061	0	2062213	2062614	10.1.1.2	10.1.3.1	6	401	0	0
2062	0	2063454	2063897	10.1.1.2	10.1.3.1	6	443	0	0
2063	0	2064117	2064163	10.1.1.2	10.1.1.1	6	46	0	0
2064	0	2065042	2065057	10.1.1.2	10.1.1.1	6	15	0	0
2065	1	2066005	2066010	10.1.2.2	10.1.1.1	6	5	0	0
2066	1	2067008	2067018	10.1.2.2	10.1.3.1	6	10	0	0
2067	1	2068006	2068016	10.1.2.2	10.1.3.1	6	10	0	0
2068	1	2069010	2069024	10.1.2.2	10.1.5.1	6	14	0	0
2069	1	2070008	2070022	10.1.2.2	10.1.3.1	6	14	0	0
2070	1	2071006	2071011	10.1.2.2	10.1.1.1	6	5	0	0
2071	1	2072005	2072019	10.1.2.2	10.1.5.1	6	14	0	0
2072	1	2073008	2073022	10.1.2.2	10.1.3.1	6	14	0	0
2073	1	2074021	2074045	10.1.2.2	10.1.5.1	6	24	0	0
2074	1	2075038	2075082	10.1.2.2	10.1.3.1	6	44	0	0
2075	1	2076061	2076080	10.1.2.2	10.1.5.1	6	19	0	0
2076	1	2077011	2077016	10.1.2.2	10.1.1.1	6	5	0	0
2077	1	2078029	2078048	10.1.2.2	10.1.3.1	6	19	0	0
2078	1	2079262	2079762	10.1.2.2	10.1.1.1	6	500	0	0
2081	1	2082315	2082416	10.1.2.2	10.1.1.1	6	101	0	0
2088	1	2089487	2089933	10.1.2.2	10.1.1.1	6	446	0	0
2089	1	2090159	2090230	10.1.2.2	10.1.3.1	6	71	0	0
2090	1	2091013	2091022	10.1.2.2	10.1.3.1	6	9	0	0
2091	1	2092011	2092021	10.1.2.2	10.1.5.1	6	10	0	0
2092	1	2093005	2093015	10.1.2.2	10.1.3.1	6	10	0	0
2093	1	2094008	2094013	10.1.2.2	10.1.1.1	6	5	0	0
2094	1	2095007	2095021	10.1.2.2	10.1.5.1	6	14	0	0
2095	1	2096005	2096019	10.1.2.2	10.1.5.1	6	14	0	0
2096	1	2097008	2097013	10.1.2.2	10.1.1.1	6	5	0	0
2097	1	2098006	2098021	10.1.2.2	10.1.3.1	6	15	0	0
2098	1	2099010	2099019	10.1.2.2	10.1.5.1	6	9	0	0
2099	1	2100008	2100022	10.1.2.2	10.1.5.1	6	14	0	0
2100	0	2101004	2101012	10.1.1.2	10.1.5.1	6	8	0	0
2101	0	2102004	2102012	10.1.1.2	10.1.3.1	6	8	0	0
2102	0	2103004	2103004	10.1.1.2	10.1.1.1	6	0	0	0
2103	0	2104004	2104012	10.1.1.2	10.1.5.1	6	8	0	0
2104	0	2105004	2105012	10.1.1.2	10.1.5.1	6	8	0	0
2105	0	2106004	2106012	10.1.1.2	10.1.5.1	6	8	0	0
